data,valor
2015-08-01,0.01108965
2015-09-01,0.01108965
2015-10-01,0.01108965
2015-11-01,0.0105588
2015-12-01,0.01162079
2016-01-01,0.0105588
2016-02-01,0.01002822
2016-03-01,0.01162079
2016-04-01,0.0105588
2016-05-01,0.01108965
2016-06-01,0.011620788
2016-07-01,0.01108965
2016-08-01,0.0121522
2016-09-01,0.01108965
2016-10-01,0.01048842
2016-11-01,0.01038286
2016-12-01,0.01123315
2017-01-01,0.0108612
2017-02-01,0.00865084
2017-03-01,0.01052056
2017-04-01,0.00786581
2017-05-01,0.00927132
2017-06-01,0.00808869
2017-07-01,0.00797923
2017-08-01,0.00802289
2017-09-01,0.0063846
2017-10-01,0.0064393
2017-11-01,0.00568188
2017-12-01,0.005384
2018-01-01,0.00584205
2018-02-01,0.00465602
2018-03-01,0.00532345
2018-04-01,0.00518295
2018-05-01,0.00518295
2018-06-01,0.00518295
2018-07-01,0.00543042
2018-08-01,0.00567796
2018-09-01,0.00468818
2018-10-01,0.00543042
2018-11-01,0.00493553
2018-12-01,0.00493553
2019-01-01,0.00543042
2019-02-01,0.00493553
2019-03-01,0.00468818
2019-04-01,0.00518295
2019-05-01,0.00543042
2019-06-01,0.00468818
2019-07-01,0.00567796
2019-08-01,0.00501719
2019-09-01,0.0046376
2019-10-01,0.00479264
2019-11-01,0.00380386
2019-12-01,0.00374704
2020-01-01,0.00376633
2020-02-01,0.00293729
2020-03-01,0.00338369
2020-04-01,0.00284925
2020-05-01,0.0023581
2020-06-01,0.00212332
2020-07-01,0.00194346
2020-08-01,0.0015989
2020-09-01,0.00156966
2020-10-01,0.00156966
2020-11-01,0.00149486
2020-12-01,0.00164447
2021-01-01,0.00149486
2021-02-01,0.00134527
2021-03-01,0.0020108
2021-04-01,0.00207785
2021-05-01,0.00270326
2021-06-01,0.00307779
2021-07-01,0.00355616
2021-08-01,0.00427952
2021-09-01,0.00441999
2021-10-01,0.00485996
2021-11-01,0.00586749
2021-12-01,0.00769083
2022-01-01,0.0073227
2022-02-01,0.00755041
2022-03-01,0.00927054
2022-04-01,0.00834321
2022-05-01,0.01034592
2022-06-01,0.01015316
2022-07-01,0.01034842
2022-08-01,0.01169361
2022-09-01,0.01071982
2022-10-01,0.01020676
2022-11-01,0.01020676
2022-12-01,0.01123315
2023-01-01,0.01123315
2023-02-01,0.00918141
2023-03-01,0.01174673
2023-04-01,0.00918141
2023-05-01,0.01123315
2023-06-01,0.01071982
2023-07-01,0.01071982
2023-08-01,0.01137496
2023-09-01,0.00972902
2023-10-01,0.00997567
2023-11-01,0.00915988
2023-12-01,0.00894525
2024-01-01,0.0096669
2024-02-01,0.008002
2024-03-01,0.00831674
2024-04-01,0.00887433
2024-05-01,0.00832442
2024-06-01,0.00788337
2024-07-01,0.00907122
2024-08-01,0.00867512
2024-09-01,0.00835157
2024-10-01,0.00927958
2024-11-01,0.0079299
2024-12-01,0.00931431
2025-01-01,0.01013201
2025-02-01,0.00985322
2025-03-01,0.0096403
2025-04-01,0.0105588
2025-05-01,0.01138776
2025-06-01,0.01097051
2025-07-01,0.01275733
2025-08-01,0.01164156
2025-09-01,0.01219929
2025-10-01,0.01275733
2025-11-01,0.01052703
2025-12-01,0.01219929
2026-01-01,0.01164156
2026-02-01,0.00997022
2026-03-01,0.01212054
2026-04-01,0.01090058
2026-05-01,0.01073435
2026-06-01,0.01119504
2026-07-01,0.0121522
