data,valor
1990-01-01,102.527306
1990-02-01,160.055377
1990-03-01,276.54368
1990-04-01,509.72531
1990-05-01,738.082248
1990-06-01,796.16932
1990-07-01,872.20349
1990-08-01,984.89218
1990-09-01,1103.374709
1990-10-01,1244.165321
1990-11-01,1420.836796
1990-12-01,1642.203168
1991-01-01,1942.726347
1991-02-01,2329.523162
1991-03-01,2838.989877
1991-04-01,3173.706783
1991-05-01,3332.709492
1991-06-01,3555.334486
1991-07-01,3940.37721
1991-08-01,4418.739003
1991-09-01,5108.946035
1991-10-01,5906.963405
1991-11-01,7152.15129
1991-12-01,9046.040951
1992-01-01,11230.65984
1992-02-01,14141.64687
1992-03-01,17603.522023
1992-04-01,21409.403484
1992-05-01,25871.12317
1992-06-01,32209.548346
1992-07-01,38925.239176
1992-08-01,47519.931986
1992-09-01,58154.892764
1992-10-01,72100.436048
1992-11-01,90897.019725
1992-12-01,111703.34754
1993-01-01,140277.06384
1993-02-01,180634.775106
1993-03-01,225414.135854
1993-04-01,287583.354522
1993-05-01,369170.752199
1993-06-01,468034.679637
1993-07-01,610176.811842
1993-08-01,799.392641
1993-09-01,1065.910147
1993-10-01,1445.693932
1993-11-01,1938.964701
1993-12-01,2636.991993
1994-01-01,3631.929071
1994-02-01,5132.642163
1994-03-01,7214.955088
1994-04-01,10323.157739
1994-05-01,14747.663145
1994-06-01,21049.339606
1994-07-01,11.346741
1994-08-01,12.036622
1994-09-01,12.693821
1994-10-01,12.885497
1994-11-01,13.125167
1994-12-01,13.554359
1995-01-01,13.851199
1995-02-01,14.082514
1995-03-01,14.22193
1995-04-01,14.422459
1995-05-01,14.69937
1995-06-01,15.077143
1995-07-01,15.351547
1995-08-01,15.729195
1995-09-01,15.889632
1995-10-01,16.07554
1995-11-01,16.300597
1995-12-01,16.546736
1996-01-01,16.819757
1996-02-01,17.065325
1996-03-01,17.186488
1996-04-01,17.236328
1996-05-01,17.396625
1996-06-01,17.619301
1996-07-01,17.853637
1996-08-01,18.06788
1996-09-01,18.158219
1996-10-01,18.16185
1996-11-01,18.230865
1996-12-01,18.292849
1997-01-01,18.353215
1997-02-01,18.501876
1997-03-01,18.585134
1997-04-01,18.711512
1997-05-01,18.823781
1997-06-01,18.844487
1997-07-01,18.910442
1997-08-01,18.94448
1997-09-01,18.938796
1997-10-01,18.957734
1997-11-01,19.012711
1997-12-01,19.04123
1998-01-01,19.149765
1998-02-01,19.312538
1998-03-01,19.416825
1998-04-01,19.511967
1998-05-01,19.59977
1998-06-01,19.740888
1998-07-01,19.770499
1998-08-01,19.715141
1998-09-01,19.618536
1998-10-01,19.557718
1998-11-01,19.579231
1998-12-01,19.543988
1999-01-01,19.626072
1999-02-01,19.753641
1999-03-01,20.008462
1999-04-01,20.26457
1999-05-01,20.359813
1999-06-01,20.369992
1999-07-01,20.38425
1999-08-01,20.535093
1999-09-01,20.648036
1999-10-01,20.728563
1999-11-01,20.927557
1999-12-01,21.124276
2000-01-01,21.280595
2000-02-01,21.410406
2000-03-01,21.421111
2000-04-01,21.448958
2000-05-01,21.468262
2000-06-01,21.457527
2000-07-01,21.521899
2000-08-01,21.821053
2000-09-01,22.085087
2000-10-01,22.180052
2000-11-01,22.21554
2000-12-01,22.279965
2001-01-01,22.402504
2001-02-01,22.575003
2001-03-01,22.68562
2001-04-01,22.79451
2001-05-01,22.985983
2001-06-01,23.117003
2001-07-01,23.255705
2001-08-01,23.513843
2001-09-01,23.699602
2001-10-01,23.80388
2001-11-01,24.027636
2001-12-01,24.337592
2002-01-01,24.51769
2002-02-01,24.780029
2002-03-01,24.856847
2002-04-01,25.010959
2002-05-01,25.181033
2002-06-01,25.203695
2002-07-01,25.357437
2002-08-01,25.649047
2002-09-01,25.869628
2002-10-01,26.084345
2002-11-01,26.493869
2002-12-01,27.392011
2003-01-01,28.131595
2003-02-01,28.826445
2003-03-01,29.247311
2003-04-01,29.647999
2003-05-01,30.057141
2003-06-01,30.354706
2003-07-01,30.336493
2003-08-01,30.348627
2003-09-01,30.403254
2003-10-01,30.65256
2003-11-01,30.772104
2003-12-01,30.88596
2004-01-01,31.052744
2004-02-01,31.310481
2004-03-01,31.432591
2004-04-01,31.611756
2004-05-01,31.741364
2004-06-01,31.868329
2004-07-01,32.02767
2004-08-01,32.261471
2004-09-01,32.422778
2004-10-01,32.477896
2004-11-01,32.533108
2004-12-01,32.676253
2005-01-01,32.957268
2005-02-01,33.145124
2005-03-01,33.290962
2005-04-01,33.533986
2005-05-01,33.839145
2005-06-01,34.076019
2005-07-01,34.038535
2005-08-01,34.048746
2005-09-01,34.048746
2005-10-01,34.099819
2005-11-01,34.297597
2005-12-01,34.482804
2006-01-01,34.620735
2006-02-01,34.752293
2006-03-01,34.832223
2006-04-01,34.92627
