data,valor
1985-10-01,58300.2
1985-11-01,63547.22
1985-12-01,70613.67
1986-01-01,80047.66
1986-02-01,93039.4
1986-03-01,106.4
1986-04-01,106.28
1986-05-01,107.12
1986-06-01,108.61
1986-07-01,109.99
1986-08-01,111.31
1986-09-01,113.18
1986-10-01,115.13
1986-11-01,117.32
1986-12-01,121.17
1987-01-01,129.98
1987-02-01,151.85
1987-03-01,181.61
1987-04-01,207.97
1987-05-01,251.56
1987-06-01,310.53
1987-07-01,366.49
1987-08-01,377.67
1987-09-01,401.69
1987-10-01,424.51
1987-11-01,463.48
1987-12-01,522.99
1988-01-01,596.94
1988-02-01,695.5
1988-03-01,820.42
1988-04-01,951.77
1988-05-01,1135.27
1988-06-01,1337.12
1988-07-01,1598.26
1988-08-01,1982.48
1988-09-01,2392.06
1988-10-01,2966.39
1988-11-01,3774.73
1988-12-01,4790.89
1989-01-01,6.17
1989-02-01,8.805824
1989-03-01,9.698734
1989-04-01,10.289386
1989-05-01,11.04154
1989-06-01,12.139069
1989-07-01,15.153199
1989-08-01,19.511259
1989-09-01,25.235862
1989-10-01,34.308154
1989-11-01,47.214881
1989-12-01,66.771284
1990-01-01,102.527306
1990-02-01,160.055377
1990-03-01,276.54368
1990-04-01,509.72531
1990-05-01,738.082248
1990-06-01,796.16932
1990-07-01,872.20349
1990-08-01,984.89218
1990-09-01,1103.374709
1990-10-01,1244.165321
1990-11-01,1420.836796
1990-12-01,1642.203168
1991-01-01,1942.726347
1991-02-01,2329.523162
1991-03-01,2838.989877
1991-04-01,3173.706783
1991-05-01,3332.709492
1991-06-01,3555.334486
1991-07-01,3940.37721
1991-08-01,4418.739003
1991-09-01,5108.946035
1991-10-01,5906.963405
1991-11-01,7152.15129
1991-12-01,9046.040951
1992-01-01,11230.65984
1992-02-01,14141.64687
1992-03-01,17603.522023
1992-04-01,21409.403484
1992-05-01,25871.12317
1992-06-01,32209.548346
1992-07-01,38925.239176
1992-08-01,47519.931986
1992-09-01,58154.892764
1992-10-01,72100.436048
1992-11-01,90897.019725
1992-12-01,111703.34754
1993-01-01,140277.06384
1993-02-01,180634.775106
1993-03-01,225414.135854
1993-04-01,287583.354522
1993-05-01,369170.752199
1993-06-01,468034.679637
1993-07-01,610176.811842
1993-08-01,799.392641
1993-09-01,1065.910147
1993-10-01,1445.693932
1993-11-01,1938.964701
1993-12-01,2636.991993
1994-01-01,3631.929071
1994-02-01,5132.642163
1994-03-01,7214.955088
1994-04-01,10323.157739
1994-05-01,14747.663145
