data,valor
2017-07-01,66.93272848
2017-08-01,67.04651412
2017-09-01,67.02640017
2017-10-01,67.01299489
2017-11-01,67.26094297
2017-12-01,67.38201267
2018-01-01,67.5572059
2018-02-01,67.71258747
2018-03-01,67.83447013
2018-04-01,67.88195426
2018-05-01,68.02450636
2018-06-01,68.31701174
2018-07-01,69.29394501
2018-08-01,69.46717987
2018-09-01,69.46717987
2018-10-01,69.67558141
2018-11-01,69.95428374
2018-12-01,69.77939803
2019-01-01,69.87708918
2019-02-01,70.1286467
2019-03-01,70.5073414
2019-04-01,71.05024793
2019-05-01,71.47654941
2019-06-01,71.58376424
2019-07-01,71.59092261
2019-08-01,71.66251354
2019-09-01,71.74850855
2019-10-01,71.7126343
2019-11-01,71.74131935
2019-12-01,72.12872248
2020-01-01,73.00869289
2020-02-01,73.14740941
2020-03-01,73.27176
2020-04-01,73.40364917
2020-05-01,73.23482078
2020-06-01,73.05173373
2020-07-01,73.27088893
2020-08-01,73.59328084
2020-09-01,73.85821665
2020-10-01,74.50078313
2020-11-01,75.1638401
2020-12-01,75.87789659
2021-01-01,76.98571388
2021-02-01,77.1935753
2021-03-01,77.82656262
2021-04-01,78.49587106
2021-05-01,78.79415537
2021-06-01,79.55057926
2021-07-01,80.02788274
2021-08-01,80.84416714
2021-09-01,81.55559581
2021-10-01,82.53426296
2021-11-01,83.49166041
2021-12-01,84.19299036
2022-01-01,84.80759919
2022-02-01,85.3758101
2022-03-01,86.2295682
2022-04-01,87.70409382
2022-05-01,88.6162164
2022-06-01,89.01498937
2022-07-01,89.5668823
2022-08-01,89.02948101
2022-09-01,88.75348962
2022-10-01,88.46947845
2022-11-01,88.885285
2022-12-01,89.22304908
2023-01-01,89.83868812
2023-02-01,90.25194609
2023-03-01,90.94688607
2023-04-01,91.52894614
2023-05-01,92.01404956
2023-06-01,92.34530014
2023-07-01,92.25295484
2023-08-01,92.16992718
2023-09-01,92.35426703
2023-10-01,92.45585673
2023-11-01,92.56680375
2023-12-01,92.65937056
2024-01-01,93.1689971
2024-02-01,93.70006038
2024-03-01,94.45903087
2024-04-01,94.63850303
2024-05-01,94.98866549
2024-06-01,95.42561335
2024-07-01,95.66417738
2024-08-01,95.91290424
2024-09-01,95.77862618
2024-10-01,96.23836358
2024-11-01,96.8254176
2024-12-01,97.14494148
2025-01-01,97.6112372
2025-02-01,97.6112372
2025-03-01,99.05588351
2025-04-01,99.56106851
2025-05-01,100.03896164
2025-06-01,100.38909801
2025-07-01,100.61999293
2025-08-01,100.83129492
2025-09-01,100.6195492
2025-10-01,101.14277086
2025-11-01,101.17311369
2025-12-01,101.20346562
2026-01-01,101.4159929
2026-02-01,101.81151527
2026-03-01,102.38165976
2026-04-01,103.31333286
2026-05-01,104.15017086
2026-06-01,104.82714697
2026-07-01,104.97390497
2026-08-01,104.96340758
