data,valor
2012-05-04,0.005146
2012-05-05,0.00514
2012-05-06,0.005357
2012-05-07,0.005558
2012-05-08,0.005381
2012-05-09,0.005492
2012-05-10,0.005
2012-05-11,0.005083
2012-05-12,0.005
2012-05-13,0.005221
2012-05-14,0.00524
2012-05-15,0.005222
2012-05-16,0.005266
2012-05-17,0.00512
2012-05-18,0.005
2012-05-19,0.005
2012-05-20,0.005173
2012-05-21,0.005464
2012-05-22,0.005053
2012-05-23,0.005318
2012-05-24,0.005
2012-05-25,0.005
2012-05-26,0.005
2012-05-27,0.005059
2012-05-28,0.00523
2012-06-01,0.004828
2012-06-02,0.004828
2012-06-03,0.004828
2012-06-04,0.004928
2012-06-05,0.004828
2012-06-06,0.004828
2012-06-07,0.004828
2012-06-08,0.004828
2012-06-09,0.004828
2012-06-10,0.004904
2012-06-11,0.005275
2012-06-12,0.004956
2012-06-13,0.005023
2012-06-14,0.004895
2012-06-15,0.004828
2012-06-16,0.004828
2012-06-17,0.004828
2012-06-18,0.005061
2012-06-19,0.004951
2012-06-20,0.004953
2012-06-21,0.004828
2012-06-22,0.004828
2012-06-23,0.004828
2012-06-24,0.004828
2012-06-25,0.005054
2012-06-26,0.004989
2012-06-27,0.004828
2012-06-28,0.004828
2012-07-01,0.004973
2012-07-02,0.005316
2012-07-03,0.004877
2012-07-04,0.00539
2012-07-05,0.004828
2012-07-06,0.004828
2012-07-07,0.004828
2012-07-08,0.004862
2012-07-09,0.005
2012-07-10,0.005041
2012-07-11,0.004972
2012-07-12,0.004551
2012-07-13,0.004551
2012-07-14,0.004551
2012-07-15,0.004551
2012-07-16,0.004728
2012-07-17,0.004567
2012-07-18,0.00456
2012-07-19,0.004551
2012-07-20,0.004551
2012-07-21,0.004551
2012-07-22,0.004551
2012-07-23,0.004767
2012-07-24,0.004733
2012-07-25,0.004784
2012-07-26,0.004551
2012-07-27,0.004551
2012-07-28,0.004551
2012-08-01,0.004675
2012-08-02,0.004551
2012-08-03,0.004551
2012-08-04,0.004551
2012-08-05,0.004551
2012-08-06,0.004788
2012-08-07,0.004551
2012-08-08,0.004551
2012-08-09,0.004551
2012-08-10,0.004551
2012-08-11,0.004551
2012-08-12,0.004551
2012-08-13,0.004551
2012-08-14,0.004551
2012-08-15,0.004551
2012-08-16,0.004551
2012-08-17,0.004551
2012-08-18,0.004551
2012-08-19,0.004551
2012-08-20,0.004551
2012-08-21,0.004551
2012-08-22,0.004551
2012-08-23,0.004551
2012-08-24,0.004551
2012-08-25,0.004551
2012-08-26,0.004551
2012-08-27,0.004551
2012-08-28,0.004551
2012-09-01,0.004273
2012-09-02,0.004273
2012-09-03,0.004273
2012-09-04,0.004273
2012-09-05,0.004273
2012-09-06,0.004273
2012-09-07,0.004273
2012-09-08,0.004273
2012-09-09,0.004273
2012-09-10,0.004273
2012-09-11,0.004273
2012-09-12,0.004273
2012-09-13,0.004273
2012-09-14,0.004273
2012-09-15,0.004273
2012-09-16,0.004273
2012-09-17,0.004273
2012-09-18,0.004273
2012-09-19,0.004273
2012-09-20,0.004273
2012-09-21,0.004273
2012-09-22,0.004273
2012-09-23,0.004273
2012-09-24,0.004273
2012-09-25,0.004273
2012-09-26,0.004273
2012-09-27,0.004273
2012-09-28,0.004273
2012-10-01,0.004273
2012-10-02,0.004273
2012-10-03,0.004273
2012-10-04,0.004273
2012-10-05,0.004273
2012-10-06,0.004273
2012-10-07,0.004273
2012-10-08,0.004273
2012-10-09,0.004273
2012-10-10,0.004273
2012-10-11,0.004134
2012-10-12,0.004134
2012-10-13,0.004134
2012-10-14,0.004134
2012-10-15,0.004134
2012-10-16,0.004134
2012-10-17,0.004134
2012-10-18,0.004134
2012-10-19,0.004134
2012-10-20,0.004134
2012-10-21,0.004134
2012-10-22,0.004134
2012-10-23,0.004134
2012-10-24,0.004134
2012-10-25,0.004134
2012-10-26,0.004134
2012-10-27,0.004134
2012-10-28,0.004134
2012-11-01,0.004134
2012-11-02,0.004134
2012-11-03,0.004134
2012-11-04,0.004134
2012-11-05,0.004134
2012-11-06,0.004134
2012-11-07,0.004134
2012-11-08,0.004134
2012-11-09,0.004134
2012-11-10,0.004134
2012-11-11,0.004134
2012-11-12,0.004134
2012-11-13,0.004134
2012-11-14,0.004134
2012-11-15,0.004134
2012-11-16,0.004134
2012-11-17,0.004134
2012-11-18,0.004134
2012-11-19,0.004134
2012-11-20,0.004134
2012-11-21,0.004134
2012-11-22,0.004134
2012-11-23,0.004134
2012-11-24,0.004134
2012-11-25,0.004134
2012-11-26,0.004134
2012-11-27,0.004134
2012-11-28,0.004134
2012-12-01,0.004134
2012-12-02,0.004134
2012-12-03,0.004134
2012-12-04,0.004134
2012-12-05,0.004134
2012-12-06,0.004134
2012-12-07,0.004134
2012-12-08,0.004134
2012-12-09,0.004134
2012-12-10,0.004134
2012-12-11,0.004134
2012-12-12,0.004134
2012-12-13,0.004134
2012-12-14,0.004134
2012-12-15,0.004134
2012-12-16,0.004134
2012-12-17,0.004134
2012-12-18,0.004134
2012-12-19,0.004134
2012-12-20,0.004134
2012-12-21,0.004134
2012-12-22,0.004134
2012-12-23,0.004134
2012-12-24,0.004134
2012-12-25,0.004134
2012-12-26,0.004134
2012-12-27,0.004134
2012-12-28,0.004134
2013-01-01,0.004134
2013-01-02,0.004134
2013-01-03,0.004134
2013-01-04,0.004134
2013-01-05,0.004134
2013-01-06,0.004134
2013-01-07,0.004134
2013-01-08,0.004134
2013-01-09,0.004134
2013-01-10,0.004134
2013-01-11,0.004134
2013-01-12,0.004134
2013-01-13,0.004134
2013-01-14,0.004134
2013-01-15,0.004134
2013-01-16,0.004134
2013-01-17,0.004134
2013-01-18,0.004134
2013-01-19,0.004134
2013-01-20,0.004134
2013-01-21,0.004134
2013-01-22,0.004134
2013-01-23,0.004134
2013-01-24,0.004134
2013-01-25,0.004134
2013-01-26,0.004134
2013-01-27,0.004134
2013-01-28,0.004134
2013-02-01,0.004134
2013-02-02,0.004134
2013-02-03,0.004134
2013-02-04,0.004134
2013-02-05,0.004134
2013-02-06,0.004134
2013-02-07,0.004134
2013-02-08,0.004134
2013-02-09,0.004134
2013-02-10,0.004134
2013-02-11,0.004134
2013-02-12,0.004134
2013-02-13,0.004134
2013-02-14,0.004134
2013-02-15,0.004134
2013-02-16,0.004134
2013-02-17,0.004134
2013-02-18,0.004134
2013-02-19,0.004134
2013-02-20,0.004134
2013-02-21,0.004134
2013-02-22,0.004134
2013-02-23,0.004134
2013-02-24,0.004134
2013-02-25,0.004134
2013-02-26,0.004134
2013-02-27,0.004134
2013-02-28,0.004134
2013-03-01,0.004134
2013-03-02,0.004134
2013-03-03,0.004134
2013-03-04,0.004134
2013-03-05,0.004134
2013-03-06,0.004134
2013-03-07,0.004134
2013-03-08,0.004134
2013-03-09,0.004134
2013-03-10,0.004134
2013-03-11,0.004134
2013-03-12,0.004134
2013-03-13,0.004134
2013-03-14,0.004134
2013-03-15,0.004134
2013-03-16,0.004134
2013-03-17,0.004134
2013-03-18,0.004134
2013-03-19,0.004134
2013-03-20,0.004134
2013-03-21,0.004134
2013-03-22,0.004134
2013-03-23,0.004134
2013-03-24,0.004134
2013-03-25,0.004134
2013-03-26,0.004134
2013-03-27,0.004134
2013-03-28,0.004134
2013-04-01,0.004134
2013-04-02,0.004134
2013-04-03,0.004134
2013-04-04,0.004134
2013-04-05,0.004134
2013-04-06,0.004134
2013-04-07,0.004134
2013-04-08,0.004134
2013-04-09,0.004134
2013-04-10,0.004134
2013-04-11,0.004134
2013-04-12,0.004134
2013-04-13,0.004134
2013-04-14,0.004134
2013-04-15,0.004134
2013-04-16,0.004134
2013-04-17,0.004134
2013-04-18,0.004273
2013-04-19,0.004273
2013-04-20,0.004273
2013-04-21,0.004273
2013-04-22,0.004273
2013-04-23,0.004273
2013-04-24,0.004273
2013-04-25,0.004273
2013-04-26,0.004273
2013-04-27,0.004273
2013-04-28,0.004273
2013-05-01,0.004273
2013-05-02,0.004273
2013-05-03,0.004273
2013-05-04,0.004273
2013-05-05,0.004273
2013-05-06,0.004273
2013-05-07,0.004273
2013-05-08,0.004273
2013-05-09,0.004273
2013-05-10,0.004273
2013-05-11,0.004273
2013-05-12,0.004273
2013-05-13,0.004273
2013-05-14,0.004273
2013-05-15,0.004273
2013-05-16,0.004273
2013-05-17,0.004273
2013-05-18,0.004273
2013-05-19,0.004273
2013-05-20,0.004273
2013-05-21,0.004273
2013-05-22,0.004273
2013-05-23,0.004273
2013-05-24,0.004273
2013-05-25,0.004273
2013-05-26,0.004273
2013-05-27,0.004273
2013-05-28,0.004273
2013-06-01,0.004551
2013-06-02,0.004551
2013-06-03,0.004551
2013-06-04,0.004551
2013-06-05,0.004551
2013-06-06,0.004551
2013-06-07,0.004551
2013-06-08,0.004551
2013-06-09,0.004551
2013-06-10,0.004551
2013-06-11,0.004551
2013-06-12,0.004551
2013-06-13,0.004551
2013-06-14,0.004551
2013-06-15,0.004551
2013-06-16,0.004551
2013-06-17,0.004551
2013-06-18,0.004551
2013-06-19,0.004551
2013-06-20,0.00466
2013-06-21,0.004551
2013-06-22,0.004551
2013-06-23,0.004551
2013-06-24,0.004706
2013-06-25,0.004551
2013-06-26,0.004551
2013-06-27,0.004551
2013-06-28,0.004551
2013-07-01,0.004761
2013-07-02,0.004774
2013-07-03,0.004896
2013-07-04,0.004551
2013-07-05,0.004551
2013-07-06,0.004551
2013-07-07,0.004678
2013-07-08,0.004922
2013-07-09,0.004902
2013-07-10,0.00493
2013-07-11,0.005036
2013-07-12,0.004828
2013-07-13,0.004828
2013-07-14,0.004912
2013-07-15,0.005067
2013-07-16,0.005058
2013-07-17,0.005378
2013-07-18,0.004828
2013-07-19,0.004828
2013-07-20,0.004828
2013-07-21,0.004846
2013-07-22,0.005103
2013-07-23,0.005057
2013-07-24,0.005317
2013-07-25,0.005048
2013-07-26,0.004828
2013-07-27,0.004828
2013-07-28,0.004828
2013-08-01,0.004828
2013-08-02,0.004828
2013-08-03,0.004828
2013-08-04,0.004972
2013-08-05,0.005157
2013-08-06,0.004955
2013-08-07,0.005303
2013-08-08,0.005028
2013-08-09,0.004828
2013-08-10,0.004828
2013-08-11,0.005038
2013-08-12,0.005203
2013-08-13,0.005371
2013-08-14,0.005374
2013-08-15,0.005094
2013-08-16,0.004828
2013-08-17,0.004828
2013-08-18,0.004999
2013-08-19,0.005341
2013-08-20,0.005327
2013-08-21,0.005537
2013-08-22,0.005053
2013-08-23,0.004828
2013-08-24,0.004828
2013-08-25,0.00503
2013-08-26,0.005316
2013-08-27,0.005369
2013-08-28,0.0052
2013-09-01,0.005079
2013-09-02,0.005516
2013-09-03,0.005506
2013-09-04,0.005391
2013-09-05,0.005086
2013-09-06,0.005177
2013-09-07,0.005
2013-09-08,0.005232
2013-09-09,0.005514
2013-09-10,0.00516
2013-09-11,0.005434
2013-09-12,0.005285
2013-09-13,0.005037
2013-09-14,0.005
2013-09-15,0.00513
2013-09-16,0.005443
2013-09-17,0.005355
2013-09-18,0.005555
2013-09-19,0.005328
2013-09-20,0.005224
2013-09-21,0.005
2013-09-22,0.005172
2013-09-23,0.005544
2013-09-24,0.00535
2013-09-25,0.005549
2013-09-26,0.00556
2013-09-27,0.005158
2013-09-28,0.005
2013-10-01,0.005925
2013-10-02,0.005782
2013-10-03,0.00585
2013-10-04,0.005594
2013-10-05,0.005536
2013-10-06,0.005881
2013-10-07,0.006064
2013-10-08,0.005871
2013-10-09,0.005863
2013-10-10,0.005696
2013-10-11,0.005505
2013-10-12,0.005455
2013-10-13,0.005691
2013-10-14,0.005875
2013-10-15,0.006165
2013-10-16,0.005837
2013-10-17,0.00529
2013-10-18,0.005224
2013-10-19,0.005193
2013-10-20,0.005428
2013-10-21,0.00563
2013-10-22,0.005768
2013-10-23,0.005769
2013-10-24,0.005194
2013-10-25,0.00518
2013-10-26,0.005228
2013-10-27,0.005465
2013-10-28,0.005756
2013-11-01,0.005208
2013-11-02,0.005139
2013-11-03,0.005389
2013-11-04,0.005829
2013-11-05,0.005533
2013-11-06,0.005544
2013-11-07,0.00556
2013-11-08,0.005243
2013-11-09,0.005
2013-11-10,0.005185
2013-11-11,0.005462
2013-11-12,0.005527
2013-11-13,0.005553
2013-11-14,0.005545
2013-11-15,0.005216
2013-11-16,0.005216
2013-11-17,0.005557
2013-11-18,0.005708
2013-11-19,0.005789
2013-11-20,0.005822
2013-11-21,0.005761
2013-11-22,0.005447
2013-11-23,0.005348
2013-11-24,0.005596
2013-11-25,0.006106
2013-11-26,0.005475
2013-11-27,0.005521
2013-11-28,0.005508
2013-12-01,0.005496
2013-12-02,0.005734
2013-12-03,0.00577
2013-12-04,0.005495
2013-12-05,0.005257
2013-12-06,0.00515
2013-12-07,0.005082
2013-12-08,0.005346
2013-12-09,0.005756
2013-12-10,0.00567
2013-12-11,0.005721
2013-12-12,0.00538
2013-12-13,0.005013
2013-12-14,0.005191
2013-12-15,0.005443
2013-12-16,0.005593
2013-12-17,0.005505
2013-12-18,0.005738
2013-12-19,0.005081
2013-12-20,0.005
2013-12-21,0.005088
2013-12-22,0.005337
2013-12-23,0.005728
2013-12-24,0.005486
2013-12-25,0.005625
2013-12-26,0.005764
2013-12-27,0.005482
