data,valor
1995-01-01,7.5779319
1995-02-01,7.4534597
1995-03-01,7.3803935
1995-04-01,7.2777774
1995-05-01,7.1406758
1995-06-01,6.9617583
1995-07-01,6.8373193
1995-08-01,6.6731587
1995-09-01,6.6057805
1995-10-01,6.5293863
1995-11-01,6.4392381
1995-12-01,6.3434514
1996-01-01,6.2404829
1996-02-01,6.1506833
1996-03-01,6.1073211
1996-04-01,6.0896613
1996-05-01,6.0335498
1996-06-01,5.957296
1996-07-01,5.879104
1996-08-01,5.8093917
1996-09-01,5.7804892
1996-10-01,5.7793325
1996-11-01,5.7574552
1996-12-01,5.7379454
1997-01-01,5.7190723
1997-02-01,5.6731202
1997-03-01,5.6477058
1997-04-01,5.6095605
1997-05-01,5.5761036
1997-06-01,5.5699765
1997-07-01,5.5505505
1997-08-01,5.5405767
1997-09-01,5.5422407
1997-10-01,5.5367027
1997-11-01,5.5206928
1997-12-01,5.5124245
1998-01-01,5.4811814
1998-02-01,5.4349848
1998-03-01,5.4057929
1998-04-01,5.3794338
1998-05-01,5.3553346
1998-06-01,5.3170523
1998-07-01,5.3090884
1998-08-01,5.3239951
1998-09-01,5.3502115
1998-10-01,5.3668487
1998-11-01,5.3609511
1998-12-01,5.3706179
1999-01-01,5.3481567
1999-02-01,5.3136178
1999-03-01,5.2459451
1999-04-01,5.179645
1999-05-01,5.1554148
1999-06-01,5.1528383
1999-07-01,5.1492343
1999-08-01,5.1114095
1999-09-01,5.0834503
1999-10-01,5.0637018
1999-11-01,5.0155531
1999-12-01,4.9688457
2000-01-01,4.9323458
2000-02-01,4.9024413
2000-03-01,4.8999918
2000-04-01,4.8936298
2000-05-01,4.8892299
2000-06-01,4.891675
2000-07-01,4.8770438
2000-08-01,4.8101826
2000-09-01,4.7526759
2000-10-01,4.7323261
2000-11-01,4.7247671
2000-12-01,4.7111042
2001-01-01,4.6853342
2001-02-01,4.6495341
2001-03-01,4.6268615
2001-04-01,4.6047588
2001-05-01,4.5664013
2001-06-01,4.5405202
2001-07-01,4.5134396
2001-08-01,4.4638901
2001-09-01,4.4289021
2001-10-01,4.4094999
2001-11-01,4.3684371
2001-12-01,4.312802
2002-01-01,4.2811214
2002-02-01,4.2357987
2002-03-01,4.2227082
2002-04-01,4.1966878
2002-05-01,4.168344
2002-06-01,4.1645953
2002-07-01,4.1393458
2002-08-01,4.092285
2002-09-01,4.057391
2002-10-01,4.0239922
2002-11-01,3.9617921
2002-12-01,3.8318908
2003-01-01,3.7311502
2003-02-01,3.6412117
2003-03-01,3.5888154
2003-04-01,3.5403127
2003-05-01,3.4921209
2003-06-01,3.4578881
2003-07-01,3.4599641
2003-08-01,3.4585807
2003-09-01,3.452366
2003-10-01,3.4242877
2003-11-01,3.4109842
2003-12-01,3.3984099
2004-01-01,3.3801578
2004-02-01,3.3523329
2004-03-01,3.3393102
2004-04-01,3.3203833
2004-05-01,3.3068253
2004-06-01,3.293651
2004-07-01,3.2772652
2004-08-01,3.2535141
2004-09-01,3.2373279
2004-10-01,3.2318345
2004-11-01,3.2263486
2004-12-01,3.212215
2005-01-01,3.1848261
2005-02-01,3.1667746
2005-03-01,3.1529017
2005-04-01,3.1300529
2005-05-01,3.1018261
2005-06-01,3.0802645
2005-07-01,3.0836558
2005-08-01,3.0827316
2005-09-01,3.0827316
2005-10-01,3.0781144
2005-11-01,3.0603637
2005-12-01,3.0439272
2006-01-01,3.0317994
2006-02-01,3.0203232
2006-03-01,3.0133916
2006-04-01,3.0052779
2006-05-01,3.0016759
2006-06-01,2.9977784
2006-07-01,2.9998786
2006-08-01,2.9965824
2006-09-01,2.9971816
2006-10-01,2.9923938
2006-11-01,2.9795818
2006-12-01,2.9671198
2007-01-01,2.9488368
2007-02-01,2.9344579
2007-03-01,2.9221853
2007-04-01,2.9093836
2007-05-01,2.9018384
2007-06-01,2.8943143
2007-07-01,2.8853693
2007-08-01,2.8761653
2007-09-01,2.8592944
2007-10-01,2.8521655
2007-11-01,2.8436338
2007-12-01,2.8314589
2008-01-01,2.8042581
2008-02-01,2.7850406
2008-03-01,2.7717367
2008-04-01,2.7576722
2008-05-01,2.7401354
2008-06-01,2.7140798
2008-07-01,2.6896045
2008-08-01,2.6740951
2008-09-01,2.6684917
2008-10-01,2.6644941
2008-11-01,2.6512384
2008-12-01,2.6412015
2009-01-01,2.6335643
2009-02-01,2.6168165
2009-03-01,2.6087289
2009-04-01,2.6035223
2009-05-01,2.5892808
2009-06-01,2.5738389
2009-07-01,2.5630733
2009-08-01,2.5571922
2009-09-01,2.5551476
2009-10-01,2.5510667
2009-11-01,2.544959
2009-12-01,2.5355763
2010-01-01,2.5295061
2010-02-01,2.5074404
2010-03-01,2.4900103
2010-04-01,2.4724561
2010-05-01,2.4545377
2010-06-01,2.4440293
2010-07-01,2.4467214
2010-08-01,2.4484342
2010-09-01,2.4501492
2010-10-01,2.4369891
2010-11-01,2.4147739
2010-12-01,2.3901552
2011-01-01,2.3758991
2011-02-01,2.3537737
2011-03-01,2.341132
2011-04-01,2.3257818
2011-05-01,2.309156
2011-06-01,2.2960684
2011-07-01,2.2910273
2011-08-01,2.2910273
2011-09-01,2.2814456
2011-10-01,2.2712248
2011-11-01,2.2639808
2011-12-01,2.2511486
2012-01-01,2.2397269
2012-02-01,2.2283615
2012-03-01,2.219705
2012-04-01,2.2157157
2012-05-01,2.2016261
2012-06-01,2.1895833
2012-07-01,2.1839047
2012-08-01,2.1745543
2012-09-01,2.1648133
2012-10-01,2.151261
2012-11-01,2.1360936
2012-12-01,2.1246209
2013-01-01,2.1090138
2013-02-01,2.0897883
2013-03-01,2.0789783
2013-04-01,2.0665778
2013-05-01,2.0544559
2013-06-01,2.0472911
2013-07-01,2.0415748
2013-08-01,2.0442325
2013-09-01,2.0409665
2013-10-01,2.035471
2013-11-01,2.0231293
2013-12-01,2.0122632
2014-01-01,1.9978784
2014-02-01,1.9853708
2014-03-01,1.9727448
2014-04-01,1.9566997
2014-05-01,1.9415563
2014-06-01,1.9299763
2014-07-01,1.9249718
2014-08-01,1.9224724
2014-09-01,1.9190185
2014-10-01,1.9096603
2014-11-01,1.9024309
2014-12-01,1.8924021
2015-01-01,1.8807408
2015-02-01,1.8533124
2015-03-01,1.83206
2015-04-01,1.8048079
2015-05-01,1.792084
2015-06-01,1.7745164
2015-07-01,1.7609562
2015-08-01,1.7508019
2015-09-01,1.7464359
2015-10-01,1.7375743
2015-11-01,1.7242977
2015-12-01,1.7053677
2016-01-01,1.6901567
2016-02-01,1.6650141
2016-03-01,1.6493459
2016-04-01,1.6421211
2016-05-01,1.6316773
2016-06-01,1.6158421
2016-07-01,1.6082833
2016-08-01,1.5980563
2016-09-01,1.593117
2016-10-01,1.5918432
2016-11-01,1.5891426
2016-12-01,1.5880302
2017-01-01,1.5858102
2017-02-01,1.5791781
2017-03-01,1.5753965
2017-04-01,1.5703717
2017-05-01,1.5691166
2017-06-01,1.5634882
2017-07-01,1.5681926
2017-08-01,1.5655315
2017-09-01,1.5660014
2017-10-01,1.5663144
2017-11-01,1.5605401
2017-12-01,1.5577362
2018-01-01,1.5536968
2018-02-01,1.5501316
2018-03-01,1.5473457
2018-04-01,1.5462638
2018-05-01,1.5430229
2018-06-01,1.5364168
2018-07-01,1.5147557
2018-08-01,1.5109784
2018-09-01,1.5109784
2018-10-01,1.5064587
2018-11-01,1.500457
2018-12-01,1.5042181
2019-01-01,1.5021146
2019-02-01,1.4967262
2019-03-01,1.488688
2019-04-01,1.4773119
2019-05-01,1.4685012
2019-06-01,1.4663018
2019-07-01,1.4661555
2019-08-01,1.4646904
2019-09-01,1.4629351
2019-10-01,1.4636665
2019-11-01,1.463082
2019-12-01,1.4552235
2020-01-01,1.4376836
2020-02-01,1.4349571
2020-03-01,1.4325218
2020-04-01,1.4299483
2020-05-01,1.4332443
2020-06-01,1.4368364
2020-07-01,1.4325389
2020-08-01,1.426263
2020-09-01,1.421147
2020-10-01,1.4088898
2020-11-01,1.3964612
2020-12-01,1.3833202
2021-01-01,1.3634137
2021-02-01,1.3597431
2021-03-01,1.3486836
2021-04-01,1.3371845
2021-05-01,1.3321219
2021-06-01,1.3194549
2021-07-01,1.3115858
2021-08-01,1.2983422
2021-09-01,1.2870169
2021-10-01,1.2717553
2021-11-01,1.2571728
2021-12-01,1.2466996
2022-01-01,1.2376648
2022-02-01,1.229428
2022-03-01,1.2172554
2022-04-01,1.1967903
2022-05-01,1.1844716
2022-06-01,1.1791657
2022-07-01,1.1718998
2022-08-01,1.1789735
2022-09-01,1.1826394
2022-10-01,1.1864366
2022-11-01,1.1808861
2022-12-01,1.176416
2023-01-01,1.1683541
2023-02-01,1.163004
2023-03-01,1.1541175
2023-04-01,1.1467783
2023-05-01,1.1407325
2023-06-01,1.1366404
2023-07-01,1.137778
2023-08-01,1.1388032
2023-09-01,1.1365301
2023-10-01,1.1352818
2023-11-01,1.1339206
2023-12-01,1.1327877
2024-01-01,1.1265915
2024-02-01,1.1202065
2024-03-01,1.1112059
2024-04-01,1.1090982
2024-05-01,1.10501
2024-06-01,1.0999501
2024-07-01,1.0972073
2024-08-01,1.0943619
2024-09-01,1.0958959
2024-10-01,1.0906606
2024-11-01,1.0840483
2024-12-01,1.0804822
2025-01-01,1.075321
2025-02-01,1.075321
2025-03-01,1.0596383
2025-04-01,1.0542617
2025-05-01,1.0492253
2025-06-01,1.0455655
2025-07-01,1.0431665
2025-08-01,1.0409804
2025-09-01,1.0431713
2025-10-01,1.0377747
2025-11-01,1.0374634
2025-12-01,1.0371523
2026-01-01,1.0349787
2026-02-01,1.0309582
2026-03-01,1.0252169
2026-04-01,1.0159716
2026-05-01,1.0078083
2026-06-01,1.0012999
2026-07-01,0.9999
