data,valor
2008-10-01,10.34959822
2008-11-01,10.34959822
2008-12-01,10.34959822
2009-01-01,10.98107223
2009-02-01,10.98107223
2009-03-01,10.98107223
2009-04-01,10.98107223
2009-05-01,10.98107223
2009-06-01,10.98107223
2009-07-01,10.98107223
2009-08-01,10.98107223
2009-09-01,10.98107223
2009-10-01,10.98107223
2009-11-01,10.98107223
2009-12-01,10.98107223
2010-01-01,11.44078984
2010-02-01,11.44078984
2010-03-01,11.44078984
2010-04-01,11.44078984
2010-05-01,11.44078984
2010-06-01,11.44078984
2010-07-01,11.44078984
2010-08-01,11.44078984
2010-09-01,11.44078984
2010-10-01,11.44078984
2010-11-01,11.44078984
2010-12-01,11.44078984
2011-01-01,12.10344075
2011-02-01,12.10344075
2011-03-01,12.10344075
2011-04-01,12.10344075
2011-05-01,12.10344075
2011-06-01,12.10344075
2011-07-01,12.10344075
2011-08-01,12.10344075
2011-09-01,12.10344075
2011-10-01,12.10344075
2011-11-01,12.10344075
2011-12-01,12.10344075
2012-01-01,12.89703466
2012-02-01,12.89703466
2012-03-01,12.89703466
2012-04-01,12.89703466
2012-05-01,12.89703466
2012-06-01,12.89703466
2012-07-01,12.89703466
2012-08-01,12.89703466
2012-09-01,12.89703466
2012-10-01,12.89703466
2012-11-01,12.89703466
2012-12-01,12.89703466
2013-01-01,13.64187923
2013-02-01,13.64187923
2013-03-01,13.64187923
2013-04-01,13.64187923
2013-05-01,13.64187923
2013-06-01,13.64187923
2013-07-01,13.64187923
2013-08-01,13.64187923
2013-09-01,13.64187923
2013-10-01,13.64187923
2013-11-01,13.64187923
2013-12-01,13.64187923
2014-01-01,14.4394411
2014-02-01,14.4394411
2014-03-01,14.4394411
2014-04-01,14.4394411
2014-05-01,14.4394411
2014-06-01,14.4394411
2014-07-01,14.4394411
2014-08-01,14.4394411
2014-09-01,14.4394411
2014-10-01,14.4394411
2014-11-01,14.4394411
2014-12-01,14.4394411
2015-01-01,15.37248079
2015-02-01,15.37248079
2015-03-01,15.37248079
2015-04-01,15.37248079
2015-05-01,15.37248079
2015-06-01,15.37248079
2015-07-01,15.37248079
2015-08-01,15.37248079
2015-09-01,15.37248079
2015-10-01,15.37248079
2015-11-01,15.37248079
