data,valor
2009-01-01,0.0064
2009-02-01,0.0031
2009-03-01,0.002
2009-04-01,0.0055
2009-05-01,0.006
2009-06-01,0.0042
2009-07-01,0.0023
2009-08-01,0.0008
2009-09-01,0.0016
2009-10-01,0.0024
2009-11-01,0.0037
2009-12-01,0.0024
2010-01-01,0.0088
2010-02-01,0.007
2010-03-01,0.0071
2010-04-01,0.0073
2010-05-01,0.0043
2010-06-01,-0.0011
2010-07-01,-0.0007
2010-08-01,-0.0007
2010-09-01,0.0054
2010-10-01,0.0092
2010-11-01,0.0103
2010-12-01,0.006
2011-01-01,0.0094
2011-02-01,0.0054
2011-03-01,0.0066
2011-04-01,0.0072
2011-05-01,0.0057
2011-06-01,0.0022
2011-07-01,0
2011-08-01,0.0042
2011-09-01,0.0045
2011-10-01,0.0032
2011-11-01,0.0057
2011-12-01,0.0051
2012-01-01,0.0051
2012-02-01,0.0039
2012-03-01,0.0018
2012-04-01,0.0064
2012-05-01,0.0055
2012-06-01,0.0026
2012-07-01,0.0043
2012-08-01,0.0045
2012-09-01,0.0063
2012-10-01,0.0071
2012-11-01,0.0054
2012-12-01,0.0074
2013-01-01,0.0092
2013-02-01,0.0052
2013-03-01,0.006
2013-04-01,0.0059
2013-05-01,0.0035
2013-06-01,0.0028
2013-07-01,-0.0013
2013-08-01,0.0016
2013-09-01,0.0027
2013-10-01,0.0061
2013-11-01,0.0054
2013-12-01,0.0072
2014-01-01,0.0063
2014-02-01,0.0064
2014-03-01,0.0082
2014-04-01,0.0078
2014-05-01,0.006
2014-06-01,0.0026
2014-07-01,0.0013
2014-08-01,0.0018
2014-09-01,0.0049
2014-10-01,0.0038
2014-11-01,0.0053
2014-12-01,0.0062
2015-01-01,0.0148
2015-02-01,0.0116
2015-03-01,0.0151
2015-04-01,0.0071
2015-05-01,0.0099
2015-06-01,0.0077
2015-07-01,0.0058
2015-08-01,0.0025
2015-09-01,0.0051
2015-10-01,0.0077
2015-11-01,0.0111
2015-12-01,0.009
2016-01-01,0.0151
2016-02-01,0.0095
2016-03-01,0.0044
2016-04-01,0.0064
2016-05-01,0.0098
2016-06-01,0.0047
2016-07-01,0.0064
2016-08-01,0.0031
2016-09-01,0.0008
2016-10-01,0.0017
2016-11-01,0.0007
2016-12-01,0.0014
2017-01-01,0.0042
2017-02-01,0.0024
2017-03-01,0.0032
2017-04-01,0.0008
2017-05-01,0.0036
2017-06-01,-0.003
2017-07-01,0.0017
2017-08-01,-0.0003
2017-09-01,-0.0002
2017-10-01,0.0037
2017-11-01,0.0018
2017-12-01,0.0026
2018-01-01,0.0023
2018-02-01,0.0018
2018-03-01,0.0007
2018-04-01,0.0021
2018-05-01,0.0043
2018-06-01,0.0143
2018-07-01,0.0025
2018-08-01,0
2018-09-01,0.003
2018-10-01,0.004
2018-11-01,-0.0025
2018-12-01,0.0014
2019-01-01,0.0036
2019-02-01,0.0054
2019-03-01,0.0077
2019-04-01,0.006
2019-05-01,0.0015
2019-06-01,0.0001
2019-07-01,0.001
2019-08-01,0.0012
2019-09-01,-0.0005
2019-10-01,0.0004
2019-11-01,0.0054
2019-12-01,0.0122
2020-01-01,0.0019
2020-02-01,0.0017
2020-03-01,0.0018
2020-04-01,-0.0023
2020-05-01,-0.0025
2020-06-01,0.003
2020-07-01,0.0044
2020-08-01,0.0036
2020-09-01,0.0087
2020-10-01,0.0089
2020-11-01,0.0095
2020-12-01,0.0146
2021-01-01,0.0027
2021-02-01,0.0082
2021-03-01,0.0086
2021-04-01,0.0038
2021-05-01,0.0096
2021-06-01,0.006
2021-07-01,0.0102
2021-08-01,0.0088
2021-09-01,0.012
2021-10-01,0.0116
2021-11-01,0.0084
2021-12-01,0.0073
2022-01-01,0.0067
2022-02-01,0.01
2022-03-01,0.0171
2022-04-01,0.0104
2022-05-01,0.0045
2022-06-01,0.0062
2022-07-01,-0.006
2022-08-01,-0.0031
2022-09-01,-0.0032
2022-10-01,0.0047
2022-11-01,0.0038
2022-12-01,0.0069
2023-01-01,0.0046
2023-02-01,0.0077
2023-03-01,0.0064
2023-04-01,0.0053
2023-05-01,0.0036
2023-06-01,-0.001
2023-07-01,-0.0009
2023-08-01,0.002
2023-09-01,0.0011
2023-10-01,0.0012
2023-11-01,0.001
2023-12-01,0.0055
2024-01-01,0.0057
2024-02-01,0.0081
2024-03-01,0.0019
2024-04-01,0.0037
2024-05-01,0.0046
2024-06-01,0.0025
2024-07-01,0.0026
2024-08-01,-0.0014
2024-09-01,0.0048
2024-10-01,0.0061
2024-11-01,0.0033
2024-12-01,0.0048
2025-01-01,0
2025-02-01,0.0148
2025-03-01,0.0051
2025-04-01,0.0048
2025-05-01,0.0035
2025-06-01,0.0023
2025-07-01,0.0021
2025-08-01,-0.0021
2025-09-01,0.0052
2025-10-01,0.0003
2025-11-01,0.0003
2025-12-01,0.0021
2026-01-01,0.0039
2026-02-01,0.0056
2026-03-01,0.0091
2026-04-01,0.0081
2026-05-01,0.0065
2026-06-01,0.0014
2026-07-01,-0.0001
